OmniClass_Code,OmniClass_Title,Description
22-43 24 16-1,Vertically Suspended Single-Casing Separate Discharge (Sump) Line Shaft Centrifugal Pumps,nan
22-43 24 16-2,Vertically Suspended Single-Casing Separate Discharge (Sump) Cantilever Centrifugal Pumps,nan
22-43 24 21,Vertically Suspended Double-Casing Centrifugal Pumps,nan
22-43 24 21-1,Vertically Suspended Double-Casing Diffuser Centrifugal Pumps,nan
22-43 24 21-2,Vertically Suspended Double-Casing Volute Centrifugal Pumps,nan
22-43 24 26,Vertically Suspended Inline Casing Diffuser Centrifugal Pumps,nan
22-43 24 41,Archimedes Screw Pumps,nan
22-43 24 41-1,Positive-Displacement Inclined Open Archimedes Screw-type Pumps,nan
22-43 24 41-2,Positive-Displacement Inclined Closed-casing Archimedes Screw-type Pumps,nan
22-43 25 00,Submersible/Immersible Liquid Pumps,nan
22-43 25 13,Overhung Close-Coupled Submersible Centrifugal Pumps,nan
22-43 25 13-1,Overhung Close-Coupled Submersible Diffuser Centrifugal Pumps,nan
22-43 25 13-2,Overhung Close-Coupled Submersible Volute Centrifugal Pumps,nan
22-43 25 50,Positive Displacement Submersible Liquid Pumps,nan
22-43 26 00,Specialized Liquid Pumps,nan
22-43 26 13,Submersible Grinder Pumps,nan
22-43 26 30,Regenerative Centrifugal Pumps,nan
22-43 26 30-1,Overhung Impeller Regenerative Turbine Pumps,nan
22-43 26 30-2,Overhung Impeller Single-Stage Regenerative Turbine Pumps,nan
22-43 26 30-3,Overhung Impeller Two-Stage Regenerative Turbine Pumps,nan
22-43 26 30-4,Between-Bearings Impeller Regenerative Turbine Pumps,nan
22-43 26 30-5,Between-Bearings Impeller Single-Stage Regenerative Turbine Pumps,nan
22-43 26 30-6,Between-Bearings Impeller Two-Stage Regenerative Turbine Pumps,nan
22-43 26 40,Regenerative Turbine Pumps,nan
22-43 26 60,Regenerative Vacuum Pumps,nan
22-43 26 70,Rotating-Case Pumps,nan
22-43 27 00,Process Liquid Filters,nan
22-43 27 13,Cyclonic Liquid Filters,nan
22-43 27 16,Centrifugal Horizontal Pressure Leaf Liquid Filters,nan
22-43 27 19,Press Liquid Filters,nan
22-43 27 23,Liquid Bag Filters,nan
22-43 27 33,Mechanically Cleaned Liquid Filters,nan
22-43 27 43,Tubular Backwashing Liquid Filters,nan
22-43 27 53,Vacuum Belt Liquid Filters,nan
22-43 27 63,Woven Media Liquid Filters,nan
22-43 27 63-1,Disc Liquid Filters,nan
22-43 27 63-2,Rotating Drum Liquid Filters,nan
22-43 27 63-3,Layer Liquid Filters,nan
22-43 27 63-4,Candle Liquid Filters,nan
22-43 27 63-5,Vertical Leaf Liquid Filters,nan
22-43 27 73,Nonwoven Media Liquid Filters,nan
22-43 27 73-1,Surface Liquid Filters,nan
22-43 27 73-2,Depth Liquid Filters,nan
22-43 30 00,Gas and Liquid Purification Equipment,nan
22-43 31 00,Gas and Liquid Purification Filtration Equipment,nan
22-43 31 13,Gas and Liquid Purification Filters,nan
22-43 31 13-1,Activated Carbon-Gas and Liquid Purification Filters,nan
22-43 31 13-2,Gas and Liquid Purification Filter Presses,nan
22-43 31 13-3,High-Purity Cartridge Gas and Liquid Purification Filters,nan
22-43 31 13-4,Membrane Diaphragm Gas and Liquid Purification Filters,nan
22-43 31 13-5,Multimedia Gas and Liquid Purification Filters,nan
22-43 31 13-6,Pretreatment Cartridge Gas and Liquid Purification Filters,nan
22-43 31 13-7,Ultrafilter Units,nan
22-43 32 00,Gas and Liquid Purification Process Equipment,nan
22-43 32 13,Gas and Liquid Purification Process Beds,nan
22-43 32 13-1,Anion-Gas and Liquid Purification Process Beds,nan
22-43 32 13-2,Cation-Gas and Liquid Purification Process Beds,nan
22-43 32 23,Gas and Liquid Purification Process Clarifier Systems,nan
22-43 32 26,Gas and Liquid Purification Decarbonators,nan
22-43 32 29,Electronic Deionization Purification Units,nan
22-43 32 33,External Regeneration Systems,nan
22-43 32 36,Mixed-Bed Ion-Exchange Vessels,nan
22-43 32 39,Gas and Liquid Purification Mixed Beds,nan
22-43 32 39-1,Externally Regenerable Gas and Liquid Purification Mixed Beds,nan
22-43 32 39-2,In-Situ Regenerable Gas and Liquid Purification Mixed Beds,nan
22-43 32 53,Packed-Bed Ion-Exchange Vessels,nan
22-43 32 56,Reverse-Osmosis Purification Units,nan
22-43 32 59,Gas and Liquid Purification Scrubbers,nan
22-43 32 63,Ultraviolet Sterilizers,nan
22-43 32 66,Vacuum Degasifiers,nan
22-46 43 76,Inclined Plate Settlers,nan
22-46 46 00,Sediment Removal Equipment,nan
22-46 46 13,Tipping Sediment Flushing Tanks,nan
22-46 46 16,Flushing Gates,nan
22-46 46 23,Water Cannon,nan
22-46 46 26,Nozzle Systems,nan
22-46 50 00,Water and Wastewater Secondary Treatment Equipment,nan
22-46 51 00,Air and Gas Diffusion Equipment,nan
22-46 51 11,Fixed Mechanical Aerators,nan
22-46 51 13,Floating Mechanical Aerators,nan
22-46 51 16,Submersible Aspirating Aerator Equipment,nan
22-46 51 17,Jet Aeration Equipment,nan
22-46 51 21,Coarse Bubble Diffusers,nan
22-46 51 23,Swing-type Channel Aeration Equipment,nan
22-46 51 26,Shear Box Diffusers,nan
22-46 51 31,Flexible Membrane Tube Diffusers,nan
22-46 51 33,Flexible Membrane Disc Diffusers,nan
22-46 51 36,Ceramic Disc Fine Bubble Diffusers,nan
22-46 51 43,Floating Membrane Diffusers,nan
22-46 51 46,Membrane Diffusers,nan
22-46 51 53,Cascading Aerators,nan
22-46 51 63,Pure-oxygen Generating Equipment,nan
22-46 53 00,Biological Treatment Systems,nan
22-46 53 13,Rotating Biological Contactors,nan
22-46 53 23,Trickling Filter Rotary Distributor Equipment,nan
22-46 53 24,Trickling Filter Media,nan
22-46 53 26,Bio-towers,nan
22-46 53 33,Moving-bed Biological Reactors,nan
22-46 53 36,Integrated Fixed-film Activated Sludge Equipment,nan
22-46 53 41,Intermittent Sand Filters for Wastewater Treatment,nan
22-46 53 43,Deep-bed Denitrification Filters,nan
22-46 53 46,Biologically Activated Filters,nan
22-46 53 49,Membrane Biological Reactors,nan
22-46 53 53,Sequencing Batch Reactors,nan
22-46 53 61,Oxidation Ditch Equipment,nan
22-46 53 63,Vertical Loop Reactors,nan
22-46 60 00,Water and Wastewater Advanced Treatment Equipment,nan
22-46 61 00,Filtration Equipment,nan
22-46 61 13,Filter Media,nan
22-46 61 16,Filter Surface Wash Agitators,nan
22-46 61 17,Filter Air Scour Equipment,nan
22-46 61 19,Wash Water Troughs,nan
22-46 61 21,Pressure Filters,nan
22-46 61 23,Gravity Filters,nan
22-46 61 26,High-rate Sand Filters,nan
22-46 61 29,Traveling Bridge Filters,nan
22-46 61 33,Microfiltration and Ultrafiltration Membrane Equipment,nan
22-46 61 41,Disc Cloth Filters,nan
22-46 61 43,Rotary Drum Cloth Filters,nan
22-46 61 46,Automatic Backwash Cloth Filter Equipment,nan
22-46 61 53,Cartridge Filters,nan
22-46 61 63,Bag Filters,nan
22-46 61 73,Automatic Straining Equipment,nan
22-46 63 00,Demineralization Equipment,nan
22-46 63 11,Ion-exchange Vessel Media,nan
22-46 63 13,Mixed Bed Ion-exchange Vessel Systems,nan
22-46 63 16,Packed Bed Ion-exchange Vessel Systems,nan
22-46 63 17,Electrodialysis Reversal Equipment,nan
22-46 63 23,Reverse-Osmosis and Nanofiltration Membrane Equipment,nan
22-46 63 31,Multiple-effect Distillation Equipment,nan
22-46 63 32,Water Vapor Compression Distillation Equipment,nan
22-46 63 33,Desalination Mechanical Vapor Compression Equipment,nan
22-46 63 34,Desalination Thermal Vapor Compression Equipment,nan
22-46 63 36,Desalination Multi-stage Flash Equipment,nan
22-46 63 41,Desalination Falling Film Evaporators,nan
22-46 63 43,Desalination Rising Film Evaporators,nan
22-46 63 53,Desalination Forced-circulation Crystallizing Equipment,nan
22-46 63 63,Desalination Spray Dry Evaporation Equipment,nan
22-46 63 73,Demineralization Energy Recovery Equipment,nan
22-46 66 00,Ultraviolet Equipment,nan
22-46 66 13,Closed-vessel Low-pressure/Low-intensity Ultraviolet Treatment Equipment,nan
22-46 66 16,Closed-vessel Low-pressure/High-intensity Ultraviolet Treatment Equipment,nan
22-46 66 23,Closed-vessel Medium-pressure Ultraviolet Treatment Equipment,nan
22-46 66 53,Open-channel Low-pressure/Low-intensity Ultraviolet Treatment Equipment,nan
22-46 66 56,Open-channel Low-pressure/High-intensity Ultraviolet Treatment Equipment,nan
22-46 66 63,Open-channel Medium-pressure Ultraviolet Treatment Equipment,nan
22-46 70 00,Water and Wastewater Residuals Handling and Treatment,nan
22-46 71 00,Residuals Thickening Equipment,nan
22-46 71 13,Circular Gravity Thickeners,nan
22-46 71 16,Gravity Belt Thickeners,nan
22-46 71 23,Dissolved Air Flotation Thickening Equipment,nan
22-46 71 33,Rotary Drum Thickening Equipment,nan
22-46 71 36,Centrifuge Thickening Equipment,nan
22-46 71 43,Disc Thickeners,nan
22-46 71 46,Thickening Screw Press,nan
22-46 71 53,Scum Concentrator Equipment,nan
22-46 73 00,Residuals Stabilization,nan
22-46 73 11,Radial Beam Fixed Digester Covers,nan
22-46 73 12,Dual Deck Truss-type Fixed Digester Covers,nan
22-46 73 14,Radial Beam Floating Digester Covers,nan
22-46 73 16,Dual Deck Truss-type Floating Digester Covers,nan
22-46 73 17,Radial Beam Floating Gas-holding Digester Covers,nan
22-46 73 18,Dual Deck Truss-type Floating Gas-holding Digester Covers,nan
22-46 73 19,Digester Appurtenances,nan
22-46 73 21,Aerobic Digester Aeration Equipment,nan
22-46 73 24,Autothermal Thermophilic Aerobic Digestion Equipment,nan
22-46 73 26,Egg-shaped Digesters,nan
22-46 73 31,External Draft Tube Digester Mixing System,nan
22-46 73 32,Internal Draft Tube Digester Mixing System,nan
22-46 73 33,Confined Gas Mixing System,nan
22-48 12 29,Nuclear Fuel Electrical Power Plant Turbines,nan
22-48 12 33,Nuclear Fuel Electrical Power Generators,nan
22-48 13 00,Hydroelectric Plant Electrical Power Generation Equipment,nan
22-48 13 13,Hydroelectric Power Plant Water Turbines,nan
23-11 13 11,Soil Stabilization Products,nan
23-11 21 13-3,Roadway Antiskid Texturing,nan
23-11 21 13-4,Detectable Warning Surfaces for Roadways,nan
23-11 21 13-5,Crosswalks,nan
23-11 29 21-4,Bird Feeders,nan
23-11 29 21-5,Bird Baths,nan
23-11 29 23,Exterior Storage Structures,nan
23-11 29 23-1,Storage Sheds,nan
23-11 29 23-2,Barns,nan
23-11 29 25,Flagpoles,nan
23-11 29 25-1,Automatic Flagpoles,nan
23-11 29 25-2,Ground Set Flagpoles,nan
23-11 29 25-3,Nautical Flagpoles,nan
23-11 29 25-4,Wall Mounted Flagpoles,nan
23-11 29 27,Exterior Fountains,nan
23-11 29 27-1,Exterior Ornamental Fountains,nan
23-11 29 29,Memorials and Statuary,nan
23-11 29 31,Monuments,nan
23-11 29 33,Exterior Directional Signs,nan
23-11 29 33-1,Finger Post Signs,nan
23-11 29 33-2,Street Nameplates,nan
23-11 29 33-3,Illuminated Directional Signs,nan
23-11 29 33-4,Directional Sign Markers,nan
23-11 29 35,Bollards,nan
23-11 29 35-1,Active Anti Ram Bollards,nan
23-11 29 35-2,Passive Anti Ram Bollards,nan
23-11 29 35-3,Architectural Bollards,nan
23-11 29 37,Public Lighting Columns,nan
23-11 31 00,Athletic and Recreational Surfaces,nan
23-11 31 11,Sports Field Surfacing,nan
23-11 31 13,Playground Surfaces,nan
23-13 00 00,Structural and Exterior Enclosure Products,nan
23-13 11 00,"Loose Granular Fills, Aggregates, Chips, and Fibers",nan
23-13 11 11,Powder Fillers,nan
23-13 11 11-1,Mineral Powder Fillers,nan
23-13 11 11-2,Metal Powder Fillers,nan
23-13 11 11-3,Synthetic Powder Fillers,nan
23-13 11 11-4,Residue Powder Fillers,nan
23-13 11 13,Aggregates,nan
23-13 11 13-1,Dense Fills and Aggregates,nan
23-13 11 13-2,Lightweight Fills and Aggregates,nan
23-13 11 13-3,Heavyweight Fills and Aggregates,nan
23-13 11 15,Fibers and Shavings,nan
23-13 11 15-1,Mineral Fibers and Shavings,nan
23-13 11 15-2,Vegetable Fibers and Shavings,nan
23-13 11 15-3,Synthetic Fibers and Shavings,nan
23-13 11 15-4,Other Fibers and Shavings,nan
23-13 13 00,Binding Agents and Admixtures,nan
23-13 13 11,Binding Agents,nan
23-13 13 11-1,Cement,nan
23-13 13 11-2,Standard Cement,nan
23-13 13 11-3,Specialized Cement,nan
23-13 13 11-4,High Sulfate Resistant Cement,nan
23-13 13 11-5,Low Alkali Cement,nan
23-13 15 15-5,Nonmetallic Concrete Grouts,nan
23-13 15 15-6,Masonry Grouts,nan
23-13 15 15-7,Chemical Resistant Masonry Grouts,nan
23-13 23 13,Welded Joint Products,nan
23-13 25 13-9,Firestopping Thermal Barriers for Plastics,nan
23-13 25 21-3,Blanket Sound Isolation Insulation,nan
23-13 25 21-4,Fiberglass Blanket Sound Isolation Insulation,nan
23-13 31 21-21,Tendon Sheathing,nan
23-13 31 21-22,Tendon Sheathing Ducts,nan
23-13 35 23-1,Structural Floor Decks,nan
23-13 35 23-2,Concrete Structural Floor Decks,nan
23-13 35 23-3,Metal Structural Floor Decks,nan
23-13 35 23-4,Raceway Deck Systems,nan
23-13 35 23-5,Acoustical Metal Floor Decks,nan
23-13 35 23-6,Wood Structural Floor Decks,nan
23-13 35 23-7,Structural Roof Decks,nan
23-13 35 23-8,Concrete Structural Roof Decks,nan
23-13 35 23-9,Metal Structural Roof Decks,nan
23-13 35 23-10,Acoustical Metal Roof Deck,nan
23-13 35 23-11,Wood Structural Roof Decks,nan
23-13 35 23-12,Structural Grating Floors,nan
23-13 35 23-13,Balconies and Overhang Units,nan
23-13 35 23-14,Balcony Components,nan
23-13 35 23-15,Balcony Holders and Mechanical Fasteners,nan
23-13 35 23-16,Concrete Balconies and Overhang Units,nan
23-13 35 23-17,Metal Balconies and Overhang Units,nan
23-13 35 23-18,Wood Balconies and Overhang Units,nan
23-13 35 25,Structural Profiled Roofs,nan
23-13 35 25-1,Prefabricated Shell Roofs,nan
23-13 35 25-2,Simulated Stones,nan
23-13 37 00,"Multi-Function Exterior Coverings, Claddings, Linings",nan
23-13 37 11,Multi-Function Exterior Claddings,nan
23-13 37 13,Exterior Wall Cladding,nan
23-13 37 15,Exterior Siding,nan
23-13 37 15-1,Metal Exterior Siding,nan
23-13 37 15-2,Composition Exterior Siding,nan
23-13 37 15-3,Mineral Fiber Cement Exterior Siding,nan
23-13 37 15-4,Plastic Exterior Siding,nan
23-13 37 15-5,Wood Exterior Siding,nan
23-13 37 17,Multi Function Exterior Linings,nan
23-13 37 17-1,Sheathing Products,nan
23-13 37 19,Exterior Plasters,nan
23-13 37 21,Preformed Exterior Casings,nan
23-13 37 23,Ancillary Products for Coverings and Claddings,nan
23-13 37 23-1,Supports for Coverings and Claddings,nan
23-13 37 23-2,Mechanical Fasteners for Coverings and Claddings,nan
23-13 37 23-3,Movement and Dividing Joints for Coverings and Claddings,nan
23-13 37 23-4,"Joint Coverings, Flashings, Tapes",nan
23-13 37 23-5,Reinforcements for Coverings and Claddings,nan
23-13 37 23-6,"Trims, Edgings, Capping",nan
23-13 37 23-7,Spacers,nan
23-13 37 23-8,Profile Fillers,nan
23-13 37 23-9,"Underlays, Linings, Separations",nan
23-13 37 23-10,"Beddings, Adhesives for Coverings and Claddings",nan
23-13 37 23-11,Sealants for Coverings and Claddings,nan
23-13 39 00,"Roof Coverings, Claddings, Linings",nan
23-13 39 11,Exterior Roof Panels,nan
23-13 39 11-1,Exterior Metal Roof Panels,nan
23-13 39 11-2,Exterior Plastic Roof Panels,nan
23-13 39 11-3,Exterior Wood Roof Panels,nan
23-13 41 13,Roof Flashings,nan
23-13 41 13-1,Laminated Sheet Flexible Roof Flashings,nan
23-13 41 13-2,Modified Bituminous Sheet Flexible Roof Flashings,nan
23-15 13 19-2,Plastic Wall Panels,nan
23-15 13 19-3,Wood Wall Panels,nan
23-15 13 19-4,Composite Wall Panels,nan
23-15 13 19-5,Faced Wall Panels,nan
23-15 13 19-6,Aggregate Coated Wall Panels,nan
23-15 13 19-7,Porcelain Enameled Faced Wall Panels,nan
23-15 13 19-8,Tile Faced Wall Panels,nan
23-15 13 19-9,Fiber Reinforced Cementitious Wall Panels,nan
23-15 13 19-10,Glass Fiber Reinforced Cementitious Wall Panels,nan
23-15 13 19-11,Miner Fiber Reinforced Cementitious Wall Panels,nan
23-15 13 19-12,Flexible Wood Wall Sheets,nan
23-15 13 19-13,Acoustical Wall Treatment,nan
23-15 13 21,Ceiling Panels,nan
23-15 13 21-1,Metal Ceiling Panels,nan
23-15 13 21-2,Plastic Ceiling Panels,nan
23-15 13 21-3,Wood Ceiling Panels,nan
23-15 13 21-4,Composite Ceiling Panels,nan
23-15 13 21-5,Faced Ceiling Panels,nan
23-15 13 21-6,Aggregate Coated Ceiling Panels,nan
23-15 13 21-7,Porcelain Enameled Faced Ceiling Panels,nan
23-15 13 21-8,Tile Faced Ceiling Panels,nan
23-15 13 21-9,Fiber Reinforced Cementitious Ceiling Panels,nan
23-15 13 21-10,Glass Fiber Reinforced Cementitious Ceiling Panels,nan
23-15 13 21-11,Miner Fiber Reinforced Cementitious Ceiling Panels,nan
23-15 13 21-12,Flexible Wood Ceiling Sheets,nan
23-15 13 21-13,Acoustical Ceiling Treatment,nan
23-15 13 23,Interior Plasters,nan
23-15 13 25,Preformed Interior Casings,nan
23-15 15 00,"Wall Coverings, Claddings, Linings",nan
23-15 15 11,Wall Cladding Sections,nan
23-15 15 11-1,Metal Wall Cladding Sections,nan
23-15 15 11-2,Wood Wall Cladding Sections,nan
23-15 15 11-3,Plastics Wall Cladding Sections,nan
23-15 15 11-4,Other Wall Cladding Sections,nan
23-15 15 13,Wall Tiles,nan
23-15 15 13-1,Natural Stone Wall Tiles,nan
23-15 15 13-2,Reconstituted Stone Wall Tiles,nan
23-15 15 13-3,Cementitious Wall Tiles,nan
23-15 15 13-4,Clay Based Wall Tiles,nan
23-15 15 13-5,Metal Wall Tiles,nan
23-15 15 13-6,Vegetable Based Wall Tiles,nan
23-15 15 13-7,Plastics Wall Tiles,nan
23-15 15 13-8,Other Wall Tiles,nan
23-15 15 15,Wall Cladding Panels,nan
23-15 15 15-1,Wall Stone Facing,nan
23-15 15 15-2,Cementitious Wall Cladding Panels,nan
23-15 15 15-3,Precast Concrete Wall Cladding Panels,nan
23-15 15 15-4,Metal Wall Cladding Panels,nan
23-15 15 15-5,Wood Based Wall Cladding Panels,nan
23-15 15 15-6,Plastic Wall Cladding Panels,nan
23-15 19 19-1,Roses Ceiling Centerpieces,nan
23-15 21 17-3,Electro Plated Coatings,nan
23-15 21 17-4,Vitreous Enameling,nan
23-15 21 19,Stains and Decorative Surface Impregnations,nan
23-15 21 19-1,Decorative Wood Conservation Products,nan
23-15 21 19-2,Stains,nan
23-15 21 19-3,Opaque Stains,nan
23-15 21 19-4,Exterior Opaque Stains,nan
23-15 21 19-5,Interior Opaque Stains,nan
23-15 21 19-6,Transparent Stains,nan
23-15 21 19-7,Exterior Transparent Stains,nan
23-15 21 19-8,Interior Transparent Stains,nan
23-15 21 21,High Performance Coatings,nan
23-15 21 21-1,Abrasion Resistant Coatings,nan
23-15 21 21-2,Chemical Resistant Coatings,nan
23-15 21 21-3,Elastomeric Coatings,nan
23-15 21 21-4,Fire Resistant Coatings,nan
23-15 21 21-5,Graffiti Resistant Coatings,nan
23-15 21 21-6,High Building Coatings,nan
23-15 21 21-7,Intumescent Paints,nan
23-15 21 21-8,Marine Coatings,nan
23-15 21 21-9,Textured Plastic Coatings,nan
23-15 21 23,Protective Surface Impregnations,nan
23-15 21 23-1,Surface Consolidation Hardening Impregnations,nan
23-15 21 23-2,Impregnations Protecting from Biological Attack,nan
23-15 21 23-3,Wood Treatment Protecting from Biological Attack,nan
23-15 21 23-4,Impregnations Protecting from Fire,nan
23-15 21 23-5,Wood Treatment Protecting from Fire,nan
23-15 21 23-6,Fire Retardant Treatment,nan
23-15 21 23-7,Water Repellents,nan
23-15 21 23-8,Acrylic Water Repellents,nan
23-15 21 23-9,Silane Water Repellents,nan
23-15 21 23-10,Silicone Water Repellents,nan
23-15 21 23-11,Siloxane Water Repellents,nan
23-15 21 23-12,Stearate Water Repellents,nan
23-17 00 00,"Openings, Passages, and Protection Products",nan
23-17 11 00,Doors,nan
23-17 11 11,Door Components,nan
23-17 11 11-1,Door Frames,nan
23-17 11 11-2,Preassembled Door and Frame Units,nan
23-17 11 11-3,Door Fanlights,nan
23-17 11 11-4,Door Sections,nan
23-17 11 11-5,Structural Door Sections,nan
23-17 11 11-6,Door Cladding Sections,nan
23-17 11 11-7,Door Linings and Boards,nan
23-17 11 11-8,Door Renovation Sets,nan
23-17 11 11-9,Door Sidelites,nan
23-17 11 11-10,Door Accessories,nan
23-17 11 11-11,Door Peep Holes,nan
23-17 11 11-12,Door Buffers,nan
23-17 11 11-13,Door Stops,nan
23-17 11 11-14,Door Mail Openings,nan
23-17 13 29,Security Windows,nan
23-17 15 21,Glazing Components,nan
23-17 15 21-1,Glazing Frames,nan
23-17 15 21-2,Glazing Sections,nan
23-17 15 21-3,Mechanical Glazing Fasteners,nan
23-17 19 11-19,Door Time Locks,nan
23-17 19 11-20,Door Time Delay Combination Locks,nan
23-17 19 17,Other Openings Hardware,nan
23-19 00 00,Specialty Products,nan
23-19 11 00,Information Display Specialties,nan
23-19 19 15-1,Draft Control Devices,nan
23-19 19 15-2,Fireplace Lintels,nan
23-19 19 15-3,Flue Linings,nan
23-19 25 15-6,Ultrasonic Rodent Control Devices,nan
23-19 29 15-1,Observatories,nan
23-19 29 15-2,Control Booths,nan
23-19 31 19-10,BO Shielded Rooms,nan
23-19 31 19-11,Radio Frequency Protected Rooms,nan
23-21 15 25-1,Manual Checkroom Equipment,nan
23-21 15 25-2,Automated Checkroom Equipment,nan
23-21 15 27,Clothing Shelving Units,nan
23-21 15 27-1,Clothing Shelves,nan
23-21 23 17,Residential Storage Units,nan
23-21 23 17-1,Residential Cabinet,nan
23-21 23 17-2,Residential China Cabinets,nan
23-21 23 17-3,Residential Cupboards,nan
23-21 23 17-4,Residential Chests,nan
23-21 23 19,Residential Bedroom Furniture,nan
23-21 23 19-1,Complete Residential Bedroom Suites,nan
23-21 23 19-2,Residential Beds,nan
23-21 23 19-3,Residential Headboards,nan
23-21 23 19-4,Residential Footboards,nan
23-21 23 19-5,Residential Cots,nan
23-21 23 19-6,Residential Mattresses,nan
23-21 23 19-7,Residential Bedside Units,nan
23-21 23 19-8,Residential Dressing Tables,nan
23-21 23 19-9,Residential Dressers,nan
23-21 23 21,Residential Food Cabinets,nan
23-21 23 23,Residential Food Cooking Equipment,nan
23-21 23 23-1,Residential Broilers,nan
23-21 23 23-2,Residential Steam Broilers,nan
23-21 23 23-3,Residential Infra Red Broilers,nan
23-21 23 23-4,Residential Gas Broilers,nan
23-21 23 23-5,Residential Food Cookers,nan
23-21 23 23-6,Residential Food Induction Cookers,nan
23-21 23 23-7,Residential Pasta Cookers,nan
23-21 23 23-8,Residential Food Pressure Cookers,nan
23-21 23 23-9,Residential Rice Cookers,nan
23-21 23 23-10,Residential Crepe Machines,nan
23-21 23 23-11,Residential Fryers,nan
23-21 23 23-12,Residential Deep Fryers,nan
23-21 23 23-13,Residential Pressure Fryers,nan
23-21 23 23-14,Residential Griddles,nan
23-21 23 23-15,Residential Grills,nan
23-21 23 23-16,Residential Barbecue Grills,nan
23-21 23 23-17,Residential Char Broiler Grills,nan
23-21 23 23-18,Residential Hot Dog Grills,nan
23-21 23 23-19,Residential Kettles,nan
23-21 23 23-20,Residential Poacher Kettles,nan
23-21 23 23-21,Residential Salmon Kettles,nan
23-21 23 23-22,Residential Ovens and Stoves,nan
23-21 23 23-23,Residential Stoves,nan
23-21 23 23-24,Residential Combination Convection Ovens,nan
23-21 23 23-25,Residential Convection Ovens,nan
23-21 23 23-26,Residential Gas Ovens,nan
23-21 23 23-27,Residential Electric Ovens,nan
23-21 23 23-28,Residential Microwave Ovens,nan
23-21 23 23-29,Residential Rotisseries,nan
23-21 23 23-30,Residential Food Steamers,nan
23-21 23 23-31,Residential High Pressure Food Steamer,nan
23-21 23 23-32,Residential Small Specialized Cooking Equipment,nan
23-21 23 25,Residential Dishwashers,nan
23-21 23 25-1,Residential Electric Dishwashers,nan
23-21 25 19-18,Mosque Furniture,nan
23-21 27 29-1,Child Carriage Strollers,nan
23-21 41 11,Commercial Clothes Airers,nan
23-21 41 11-1,Commercial Clothes Dryers,nan
23-21 45 11-19,Fine Art Etched Glass,nan
23-23 17 23-27,Electric Cranes,nan
23-25 11 15-1,Anesthesiology Gas Columns,nan
23-25 15 13-8,Autopsy Saws,nan
23-25 17 15,Dental Prefabricated Structures,nan
23-25 17 15-1,Dental Lab Workcenters,nan
23-25 17 15-2,Dental Lab Die Trimming Workcenters,nan
23-25 17 15-3,Dental Lab Equipment Workcenters,nan
23-25 17 15-4,Dental Lab Metal Grinding Workcenters,nan
23-25 17 15-5,Dental Lab Microblasting Workcenters,nan
23-25 17 15-6,Dental Lab Plaster Workcenters,nan
23-25 17 15-7,Dental Lab Polishing Workcenters,nan
23-25 17 15-8,Dental Lab Surveying and Milling Workcenters,nan
23-25 19 00,Dermatology Products,nan
23-25 19 11,Dermatology Furnishings,nan
23-25 19 13,Dermatology Equipment,nan
23-25 19 13-1,Phototherapy Products,nan
23-25 29 13-9,Therapeutic Exercise Continuous Passive Motion CPM Equipment,nan
23-25 39 13-13,Exophthalmometers,nan
23-25 39 13-63,Phacofragmentation (Cusa) Units,nan
23-25 47 13-35,Electromyographs,nan
23-25 47 13-36,Electronic Stethoscopes,nan
23-25 47 13-37,Fiberoptic Bronchoscopes,nan
23-25 47 13-38,Adult Fiberoptic Bronchoscopes,nan
23-25 47 13-39,Adult Large Channel Fiberoptic Bronchoscopes,nan
23-25 47 13-40,Adult Slim Casing Fiberoptic Bronchoscopes,nan
23-25 47 13-41,Examination Fiberoptic Bronchoscopes,nan
23-25 47 13-42,Pediatric Fiberoptic Bronchoscopes,nan
23-25 47 13-43,Therapeutic Fiberoptic Bronchoscopes,nan
23-25 47 13-44,Goniometers,nan
23-25 47 13-45,Hand Held Vascular Dopplers,nan
23-25 47 13-46,Mechanical Stethoscopes,nan
23-25 47 13-47,Nasopharyngoscopes,nan
23-25 47 13-48,Neurological Discriminators,nan
23-25 47 13-49,Neurological Sensors,nan
23-25 47 13-50,Ophthalmoscopes,nan
23-25 47 13-51,Otoscopes,nan
23-25 47 13-52,Patient Thermoregulators,nan
23-25 47 13-53,Proctoscopes,nan
23-25 47 13-54,Stethoscopic Phonocardiographs,nan
23-25 47 13-55,Therapeutic Bronchoscopes,nan
23-25 47 13-56,Vaginoscopes,nan
23-25 47 13-57,Patient Weight Scales,nan
23-25 47 13-58,Diaper Weight Scales,nan
23-25 47 13-59,Infant Scales,nan
23-25 47 13-60,Patient Bed Scales,nan
23-25 47 13-61,Patient Chair Scales,nan
23-25 47 13-62,Patient Floor Scales,nan
23-25 47 13-63,Patient Sling Scales,nan
23-25 47 13-64,Patient Table Scales,nan
23-25 47 13-65,Wheelchair Platform Scales,nan
23-25 47 13-66,Patient Clinical Diagnostic Analyzers,nan
23-25 47 13-67,Amino Acid Analyzers,nan
23-25 47 13-68,Bilirubinometers,nan
23-25 47 13-69,Blood Bank Analyzers,nan
23-25 47 13-70,Blood Gas Analyzers,nan
23-25 47 13-71,Blood Chemistry Analyzers,nan
23-25 47 13-72,Chemistry Analyzers,nan
23-25 47 13-73,Coagulation Analyzers,nan
23-25 47 13-74,Automatic Coagulation Analyzers,nan
23-25 47 13-75,Fibrometers,nan
