OmniClass_Code,OmniClass_Title,Description
23-21 43 21-7,Wet Vacuum Cleaners,
23-21 43 21-8,Floor and Wall Cleaning,
23-21 43 21-9,Housekeeping Carts,
23-21 43 23,Sanitary Waste Receptacles,
23-21 43 23-1,Installed Sanitary Waste Receptacles,
23-21 43 23-2,Portable Sanitary Waste Receptacles,
23-21 43 25,Custodial Sinks,
23-21 43 25-1,Mop Sinks,
23-21 43 27,Custodial Washers,
23-21 43 27-1,Trash Can Pedestal Washers,
23-21 45 00,Historic Preservation Products,
23-21 45 11,Fine Art,
23-21 45 11-1,Two Dimensional Art,
23-21 45 11-2,Fine Art Paintings,
23-21 45 11-3,Fine Art Drawings,
23-21 45 11-4,Fine Art Printmaking,
23-21 45 11-5,Fine Art Lithography,
23-21 45 11-6,Fine Art Intaglio,
23-21 45 11-7,Fine Art Prints,
23-21 45 11-8,Fine Art Photography,
23-21 45 11-9,Fine Art Graphic Designs,
23-21 45 11-10,Fine Art Illustrations,
23-21 45 11-11,Three Dimensional Art,
23-21 45 11-12,Fine Art Sculpture,
23-21 45 11-13,Fine Art Ceramics,
23-21 45 11-14,Fine Art Pottery,
23-21 45 11-15,Fine Art Mosaics,
23-21 45 11-16,Fine Art Tile,
23-21 45 11-17,Fine Art Glass,
23-21 45 11-18,Fine Art Stained Glass,
23-21 45 11-19,Fine Art Etched Glass,
23-21 45 11-20,Fine Art Architecture,
23-21 45 11-21,Fine Art Decorative Architecture,
23-21 45 11-22,Fine Art Textile,
23-21 45 11-23,Fine Art Tapestry,
23-21 45 11-24,Four Dimensional Art,
23-21 45 11-25,Fine Art Film,
23-21 45 11-26,Fine Art Video,
23-21 45 13,Historic Documents,
23-21 45 13-1,Historic Paper Documents,
23-21 45 13-2,Historic Velum Documents,
23-21 45 13-3,Historic Parchment Documents,
23-21 45 15,Historic Architectural Items,
23-21 45 15-1,Historic Architectural Models,
23-21 45 15-2,Historic Architectural Constructions,
23-21 45 15-3,Historic Architectural Designs,
23-21 45 15-4,Historic Decorative Architectures,
23-21 47 00,Musical Equipment,
23-21 47 11,Conductor Equipment,
23-21 47 11-1,Conductor Podium,
23-21 47 11-2,Conductor Platform,
23-21 47 13,Musical Instrument,
23-21 47 13-1,String Instrument,
23-21 47 13-2,Piano,
23-23 00 00,Conveying Systems and Material Handling Products,
23-23 11 00,Vertical Transportation Equipment,
23-23 11 11,Elevators,
23-23 11 11-1,Traction Elevators,
23-23 11 11-2,Freight Traction Elevators,
23-23 11 11-3,Passenger Traction Elevators,
23-23 11 11-4,Residential Traction Elevators,
23-23 11 11-5,Service Traction Elevators,
23-23 11 11-6,Hydraulic Elevators,
23-23 11 11-7,Freight Hydraulic Elevators,
23-23 11 11-8,Passenger Hydraulic Elevators,
23-23 11 11-9,Residential Hydraulic Elevators,
23-23 11 11-10,Service Hydraulic Elevators,
23-23 11 11-11,Pneumatic Elevators,
23-23 11 11-12,Pneumatic Passenger Elevators,
23-23 11 11-13,Rack and Pinion Elevators,
23-23 11 11-14,Elevator Cabs,
23-23 11 11-15,Elevator Equipment and Controls,
23-23 11 11-16,Elevator Doors,
23-23 11 11-17,Elevator Controls,
23-23 11 11-18,Elevator Restoration Products,
23-23 11 13,Escalators,
23-23 13 00,Lifting Equipment,
23-23 13 11,Lifts,
23-23 13 11-1,Boom Lifts,
23-23 13 11-2,Fork Lifts,
23-23 13 11-3,Man Lifts,
23-23 13 11-4,Patient Lifts,
23-23 13 11-5,Installed Patient Lifts,
23-23 13 11-6,Portable Patient Lifts,
23-23 13 11-7,Platform Lifts,
23-23 13 11-8,Elevating Platform Lifts,
23-23 13 11-9,Inclined Platform Lifts,
23-23 13 11-10,Scissor Platform Lifts,
23-23 13 11-11,Scaffold Lifts,
23-23 13 11-12,Stage Screen Lifts,
23-23 13 11-13,Wheel Chair Lifts,
23-23 13 11-14,Hydraulic Wheel Chair Lifts,
23-23 13 11-15,Hydraulic Wheel Chair Rail Lifts,
23-23 13 11-16,Hydraulic Wheel Chair Stair Lifts,
23-23 13 11-17,Hydraulic Wheel Chair Vertical Lifts,
23-23 13 11-18,Mechanical Wheel Chair Lifts,
23-23 13 11-19,Mechanical Wheel Chair Rail Lifts,
23-23 13 11-20,Mechanical Wheel Chair Stair Lifts,
23-23 13 11-21,Mechanical Wheel Chair Vertical Lifts,
23-23 15 00,Horizontal Transportation Equipment,
23-23 15 11,Moving Walks,
23-23 15 13,People Movers,
23-23 15 13-1,Monorails,
23-23 15 13-2,Duorails,
23-23 15 13-3,Maglevs,
23-23 15 15,Jetways,
23-23 15 17,Transportation Gangways,
23-23 17 00,Materials Handling,
23-23 17 11,Dumbwaiters,
23-23 17 11-1,Manual Dumbwaiters,
23-23 17 11-2,Hydraulic Dumbwaiters,
23-23 17 11-3,Traction Dumbwaiters,
23-23 17 13,Material Transport,
23-23 17 13-1,Automated Document Filing and Retrieval,
23-23 17 13-2,Automated Guided Vehicles,
23-23 17 13-3,Guided Vehicle Material Handling,
23-23 17 13-4,Track Vehicle Material Handling,
23-23 17 15,Conveyors,
23-23 17 15-1,Conveyor Components,
23-23 17 15-2,Conveyor Belts,
23-23 17 15-3,Conveyor Rollers,
23-23 17 15-4,Belt Conveyors,
23-23 17 15-5,Bucket Conveyors,
23-23 17 15-6,Container Conveyors,
23-23 17 15-7,Hopper and Track Conveyors,
23-23 17 15-8,Monorail Conveyors,
23-23 17 15-9,Oscillating Conveyors,
23-23 17 15-10,Pneumatic Conveyors,
23-23 17 15-11,Roller Conveyors,
23-23 17 15-12,Scoop Conveyors,
23-23 17 15-13,Screw Conveyors,
23-23 17 15-14,Selective Vertical Conveyors,
23-23 17 15-15,Postal Conveyors,
23-23 17 15-16,Baggage Conveying and Dispensing Equipment,
23-23 17 15-17,Baggage Conveyors,
23-23 17 15-18,Baggage Dispensing Units,
23-23 17 17,Chutes,
23-23 17 17-1,Coal Chutes,
23-23 17 17-2,Dry Bulk Materials Chutes,
23-23 17 17-3,Laundry and Linen Chutes,
23-23 17 17-4,Package Chutes,
23-23 17 17-5,Refuse Chutes,
23-23 17 19,Feeder Equipment,
23-23 17 19-1,Apron Feeders,
23-23 17 19-2,Reciprocating Plate Feeders,
23-23 17 19-3,Rotary Airlock Feeders,
23-23 17 19-4,Rotary Flow Feeders,
23-23 17 19-5,Vibratory Feeders,
23-23 17 21,Pneumatic Tube Systems,
23-23 17 21-1,Pneumatic Tubes,
23-23 17 21-2,Pneumatic Tube Controls,
23-23 17 21-3,Pneumatic Tube Vacuum Boxes,
23-23 17 21-4,Document Conveying Systems,
23-23 17 23,Cranes,
23-23 17 23-1,Hydraulic Cranes,
23-23 17 23-2,Hydraulic Bridge Cranes,
23-23 17 23-3,Top Running Hydraulic Overhead Cranes,
23-23 17 23-4,Underslung Hydraulic Overhead Cranes,
23-23 17 23-5,Hydraulic Gantry Cranes,
23-23 17 23-6,Hydraulic Jib Cranes,
23-23 17 23-7,Hydraulic Mobile Cranes,
23-23 17 23-8,Hydraulic Terrain Cranes,
23-23 17 23-9,Hydraulic Top Running Overhead Cranes,
23-23 17 23-10,Hydraulic Tower Cranes,
23-23 17 23-11,Hydraulic Track Cranes,
23-23 17 23-12,Hydraulic Underslung Overhead Cranes,
23-23 17 23-13,Hydraulic Workshop Cranes,
23-23 17 23-14,Mechanical Cranes,
23-23 17 23-15,Mechanical Bridge Cranes,
23-23 17 23-16,Top Running Mechanical Overhead Cranes,
23-23 17 23-17,Underslung Mechanical Overhead Cranes,
23-23 17 23-18,Mechanical Gantry Cranes,
23-23 17 23-19,Mechanical Jib Cranes,
23-23 17 23-20,Mechanical Mobile Cranes,
23-23 17 23-21,Mechanical Terrain Cranes,
23-23 17 23-22,Mechanical Top Running Overhead Cranes,
23-23 17 23-23,Mechanical Tower Cranes,
23-23 17 23-24,Mechanical Track Cranes,
23-23 17 23-25,Mechanical Underslung Overhead Cranes,
23-23 17 23-26,Mechanical Workshop Cranes,
23-23 17 23-27,Electric Cranes,
23-23 17 23-28,Electric Bridge Cranes,
23-23 17 23-29,Top Running Electric Overhead Cranes,
23-23 17 23-30,Underslung Electric Overhead Cranes,
23-23 17 23-31,Electric Gantry Cranes,
23-23 17 23-32,Electric Jib Cranes,
23-23 17 23-33,Electric Mobile Cranes,
23-23 17 23-34,Electric Terrain Cranes,
23-23 17 23-35,Electric Top Running Overhead Cranes,
23-23 17 23-36,Electric Tower Cranes,
23-23 17 23-37,Electric Track Cranes,
23-23 17 23-38,Electric Underslung Overhead Cranes,
23-23 17 23-39,Electric Workshop Cranes,
23-23 17 25,Derricks,
23-23 17 27,Hoists,
23-23 17 27-1,Fixed Hoists,
23-23 17 27-2,Pneumatic Fixed Hoists,
23-23 17 27-3,Electric Fixed Hoists,
23-23 17 27-4,Manual Fixed Hoists,
23-23 17 27-5,Hydraulic Fixed Hoists,
23-23 17 27-6,Trolley Hoists,
23-23 17 27-7,Pneumatic Trolley Hoists,
23-23 17 27-8,Electric Trolley Hoists,
23-23 17 27-9,Manual Trolley Hoists,
23-23 17 27-10,Hydraulic Trolley Hoists,
23-23 19 00,Turntables,
23-23 19 11,Stage Turntables,
23-23 19 13,Exhibit and Display Turntables,
23-23 19 15,Vehicular Turntable,
23-23 21 00,Parking Systems,
23-23 21 11,Car Parking Systems,
23-23 23 00,Loading Dock Equipment,
23-23 23 11,Loading Dock Bumpers Seals,
23-23 23 13,Dock Levelers,
23-23 23 13-1,Powered Dock Levelers,
23-23 23 13-2,Manual Dock Levelers,
23-23 23 13-3,Hydraulic Dock Levelers,
23-23 23 15,Loading Dock Lifts,
23-23 23 15-1,Powered Loading Dock Lifts,
23-23 23 15-2,Manual Loading Dock Lifts,
23-23 23 17,Loading Dock Ramps And Bridges,
23-23 23 17-1,Portable Loading Dock Ramps,
23-23 23 17-2,Portable Loading Dock Bridges,
23-23 23 17-3,Portable Loading Dock Platforms,
23-23 23 19,Loading Dock Seals,
23-23 23 19-1,Inflatable Loading Dock Seals,
23-23 23 19-2,Loading Dock Weather Seals,
23-23 23 21,Loading Dock Shelters,
23-23 23 23,Loading Dock Vehicle Restraints,
23-23 23 23-1,Electric Loading Dock Vehicle Restraints,
23-23 23 23-2,Electro Magnetic Loading Dock Vehicle Restraints,
23-23 23 23-3,Hydraulic Loading Dock Vehicle Restraints,
23-23 25 00,Scaffolding,
23-23 25 11,Suspended Scaffolding,
23-23 25 11-1,Beam Suspended Scaffolding,
23-23 25 11-2,Carriage Suspended Scaffolding,
23-23 25 11-3,Hook Suspended Scaffolding,
23-23 25 13,Scaffolding Rope Climbers,
23-23 25 13-1,Scaffolding Manual Rope Climbers,
23-23 25 13-2,Scaffolding Powered Rope Climbers,
23-23 25 15,Scaffolding Telescoping Platforms,
23-23 25 15-1,Electric and Battery Scaffolding Telescoping Platforms,
23-23 25 15-2,Pneumatic Scaffolding Telescoping Platforms,
23-23 25 17,Powered Scaffolding,
23-25 00 00,Medical and Laboratory Equipment,
23-25 11 00,Anesthesiology and Respiratory Products,
23-25 11 11,Anesthesiology Furnishings,
23-25 11 13,Anesthesiology Equipment,
23-25 11 13-1,Anesthesia Carts,
23-25 11 13-2,Anesthesia Gas Equipment,
23-25 11 13-3,Anesthesia Absorber Units,
23-25 11 13-4,Anesthesia Temperature Control Units,
23-25 11 13-5,Anesthesia Intrathecal Pumps,
23-25 11 13-6,Anesthesia Equipment Calibrators,
23-25 11 13-7,Anesthesia Inhalation Analgesia Units,
23-25 11 13-8,Anesthesia Inhalation Analgesia Central Gases and Vacuum Units,
23-25 11 13-9,Anesthesia Inhalation Analgesia Central Vacuum Only Units,
23-25 11 13-10,Respiratory Monitoring Products,
23-25 11 13-11,Apnea Monitors,
23-25 11 13-12,Arterial Blood Gas Monitors,
23-25 11 13-13,Carbon Dioxide End Tidal Monitors,
23-25 11 13-14,Esophageal Motility Recording Units,
23-25 11 13-15,Esophageal Stethoscopes,
23-25 11 13-16,Oxygen Analyzers,
23-25 11 13-17,Oxygen Monitors,
23-25 11 13-18,Respiratory Monitoring Kits,
23-25 11 13-19,Pulmonary Function Products,
23-25 11 13-20,Bedside Pulmonary Function Screeners,
23-25 11 13-21,Body Plethysmographs,
23-25 11 13-22,Pneumotachs,
23-25 11 13-23,Lilly Pneumotachs,
23-25 11 13-24,Fleisch Pneumotachs,
23-25 11 13-25,Pulmonary Calibration Devices,
23-25 11 13-26,Pulmonary Function Calculators,
23-25 11 13-27,Pulmonary Function With Computer Analyzers,
23-25 11 13-28,Pulmonary Gas Analyzers,
23-25 11 13-29,Pulmonary Gas Monitors,
23-25 11 13-30,Pulmonary Peak Flowmeters,
23-25 11 13-31,Pulmonary Pressure Monitors,
23-25 11 13-32,Pulmonary Ventilation Monitors,
23-25 11 13-33,Respiratory Temperature Monitors,
23-25 11 13-34,Sleep Study Monitors,
23-25 11 13-35,Spirometers,
23-25 11 13-36,Diagnostic Spirometers,
23-25 11 13-37,Monitoring Spirometers,
23-25 11 13-38,Therapeutic Spirometers,
23-25 11 13-39,Oxygen Delivery Products,
23-25 11 13-40,Oxygen Concentrators,
23-25 11 13-41,Oxygen Air Blenders,
23-25 11 13-42,Oxygen Timers,
23-25 11 13-43,Oxygen Compressors,
23-25 11 13-44,Medical Oxygen Head Hoods,
23-25 11 13-45,Medical Oxygen Aerosol Tents,
23-25 11 13-46,Medical Hyperbaric Chambers,
23-25 11 13-47,Medical Inhalators,
23-25 11 13-48,Oxygen Therapy Delivery Equipment,
23-25 11 13-49,Medical Oxygen Insufflators,
23-25 11 13-50,Liquid Oxygen Converters,
23-25 11 13-51,Airway Management Products,
23-25 11 13-52,Airway Pressure Gages,
23-25 11 13-53,Pharyngometers,
23-25 11 13-54,Intubation Products,
23-25 11 13-55,Laryngoscopes,
23-25 11 13-56,Intubation Benders,
23-25 11 13-57,Intubation Gauges,
23-25 11 13-58,Carbon Dioxide Patient Detectors,
23-25 11 13-59,Intubation Suction Pumps,
23-25 11 13-60,Negative Pressure Ventilators,
23-25 11 13-61,Iron Lungs,
23-25 11 13-62,Chest Cuirass Products,
23-25 11 13-63,Positive Pressure Ventilators,
23-25 11 13-64,Intermittent Positive Pressure Breathing Ventilator Units,
23-25 11 13-65,Non Invasive Continuous Positive Air Pressure Ventilator Units,
23-25 11 13-66,Non Invasive Bi Level Ventilator Units,
23-25 11 13-67,Transport Ventilators,
23-25 11 13-68,Adult Intensive Care Ventilators,
23-25 11 13-69,High Frequency Ventilators,
23-25 11 13-70,Home Care Ventilators,
23-25 11 13-71,Positive End Expiratory Pressure Ventilator Valves,
23-25 11 13-72,Ventilator Water Traps,
23-25 11 13-73,Ventilator Gas Sampling Ports,
23-25 11 13-74,Ventilator Heat Exchangers,
23-25 11 13-75,Ventilator Moisture Exchangers,
23-25 11 13-76,Resuscitation Products,
23-25 11 13-77,Manual Resuscitators,
23-25 11 13-78,Pneumatic Resuscitators,
23-25 11 13-79,Electro Mechanical Resuscitators,
23-25 11 13-80,Lung Fluid Products,
23-25 11 13-81,Pleural Cavity Drainage Units,
23-25 11 15,Anesthesiology Prefabricated Structures,
23-25 11 15-1,Anesthesiology Gas Columns,
23-25 13 00,Audiology Products,
23-25 13 11,Audiology Equipment,
23-25 13 11-1,Audiometers,
23-25 13 11-2,Diagnostic Audiometers,
23-25 13 11-3,Group Screening Audiometers,
23-25 13 11-4,Middle Ear Impedance Diagnostic Audiometers,
23-25 13 11-5,Audiometric Bone Vibrators,
23-25 13 11-6,Middle Ear Analyzers,
23-25 13 11-7,Auditory Function Screening Units,
23-25 13 11-8,Auditory Test Graphic Recorders,
23-25 13 11-9,Auditory Analyzers,
23-25 13 11-10,Evoked Potential Auditory Analyzers,
23-25 13 11-11,Ear Fenestrometers,
23-25 13 11-12,Electrocochleographs,
23-25 13 11-13,Hearing Aides,
23-25 13 11-14,Hearing Aid Analyzers,
23-25 13 11-15,Tinnitus Analyzers,
23-25 13 11-16,Toynbee Diagnostic Tubes,
23-25 13 11-17,Tympanometers,
23-25 13 13,Audiology Prefabricated Structures,
23-25 13 13-1,Audio Booths,
23-25 13 13-2,Double Wall Audio Booths,
23-25 13 13-3,Definitive Test Double Wall Audio Booths,
23-25 13 13-4,Single Wall Audio Booths,
23-25 13 13-5,Acoustic Hearing Test Chambers,
23-25 15 00,Autopsy and Postmortem Products,
23-25 15 11,Autopsy and Postmortem Furnishings,
23-25 15 11-1,Postmortem Refrigerators and Freezers,
23-25 15 11-2,Cadaver Cabinet Refrigerators,
23-25 15 11-3,Cadaver Freezers,
23-25 15 11-4,Cadaver Refrigerated Rooms,
23-25 15 11-5,Cadaver Refrigerators,
23-25 15 11-6,Cadaver Walk In Refrigerators,
23-25 15 11-7,Autopsy Tables,
23-25 15 11-8,Autopsy Body Boards,
23-25 15 11-9,Autopsy Dissecting Tank Tables,
23-25 15 11-10,Autopsy Head Rests,
23-25 15 11-11,Autopsy Sinks,
23-25 15 11-12,Mobile Autopsy Tables,
23-25 15 11-13,Stationary Autopsy Tables,
23-25 15 11-14,Embalming Sinks,
23-25 15 13,Autopsy and Postmortem Equipment,
23-25 15 13-1,Cadaver Lifts,
23-25 15 13-2,Cadaver Electric Lifts,
23-25 15 13-3,Cadaver Hydraulic Lifts,
23-25 15 13-4,Cadaver Scissor Lift Trolleys,
23-25 15 13-5,Autopsy Equipment,
23-25 15 13-6,Autopsy Fluid Collection Vacuum Aspirators,
23-25 15 13-7,Autopsy Hanging Scales,
23-25 15 13-8,Autopsy Saws,
23-25 15 13-9,Bone Dust Collectors,
23-25 15 13-10,Cadaver Transport And Storage Products,
23-25 15 13-11,Autopsy Carts,
23-25 15 13-12,Body Transport Containers,
23-25 15 13-13,Cadaver Carriers,
23-25 15 13-14,Cadaver Lifter Or Transfer Devices,
23-25 15 13-15,Cadaver Storage Cabinets,
23-25 15 13-16,Cadaver Storage Racks,
23-25 15 13-17,Cadaver Trays,
23-25 15 15,Autopsy and Postmortem Prefabricated Structures,
23-25 15 15-1,Autopsy Workstations,
23-25 15 15-2,Autopsy Grossing Workstations,
23-25 15 15-3,Embalming Workstations,
23-25 15 15-4,Autopsy Down Draft Workstations,
23-25 15 17,Autopsy and Postmortem Devices,
23-25 17 00,Dental Products,
23-25 17 11,Dental Furnishings,
23-25 17 11-1,Dental Cabinets,
23-25 17 11-2,Mobile Dental Cabinets,
23-25 17 11-3,Dental Operating Stool,
23-25 17 11-4,Dental Examination Chairs,
23-25 17 11-5,Dental Stools,
23-25 17 11-6,Dental Cabinets,
23-25 17 11-7,Dental Tables,
23-25 17 11-8,Dental Combination Furniture Sets,
23-25 17 11-9,Dental Impression Water Baths,
23-25 17 11-10,Dental Lighting Products,
23-25 17 11-11,Dental Fiber Optic Lights,
23-25 17 11-12,Dental Operating Illumination Sets,
23-25 17 11-13,Dental Operating Light Tripods,
23-25 17 11-14,General Dental Lights,
23-25 17 13,Dental Equipment,
23-25 17 13-1,Dental Furnaces,
23-25 17 13-2,Dental Burnout Laboratory Furnaces,
23-25 17 13-3,Porcelain Glazing Laboratory Furnaces,
23-25 17 13-4,Vacuum Porcelain Furnaces,
23-25 17 13-5,Dental Specialized Hoods,
23-25 17 13-6,Dental Acrylic Floor Standing Fume Hoods,
23-25 17 13-7,Dental Fishmouth Hoods,
23-25 17 13-8,Dental Splash Hoods,
23-25 17 13-9,Dental Splash Hoods with Shield,
23-25 17 13-10,Dental Procedure Products,
23-25 17 13-11,Calcium Hydroxide Placement Tools,
23-25 17 13-12,Composite Placement Tools,
23-25 17 13-13,Crown Or Bridge Removers,
23-25 17 13-14,Dental Amalgam Carvers,
23-25 17 13-15,Dental Amalgamator,
23-25 17 13-16,Dental Anesthesia Sets,
23-25 17 13-17,Dental Bur Holders,
23-25 17 13-18,Dental Burnishers,
23-25 17 13-19,Dental Burs,
23-25 17 13-20,Dental Calipers,
23-25 17 13-21,Dental Cryosurgical Units,
23-25 17 13-22,Dental Dehydrators,
23-25 17 13-23,Dental Depth Gauges,
23-25 17 13-24,Dental Drills,
23-25 17 13-25,Dental Elevators,
23-25 17 13-26,Dental Excavators,
23-25 17 13-27,Dental Expanders,
23-25 17 13-28,Dental Filler Contouring Instruments,
23-25 17 13-29,Dental Fracture Detecting Tools,
23-25 17 13-30,Dental Gages,
23-25 17 13-31,Dental Guides,
23-25 17 13-32,Dental Heat Carriers,
23-25 17 13-33,Dental Hygiene Instruments,
23-25 17 13-34,Dental Instrument Cassettes,
23-25 17 13-35,Dental Instrument Sharpening Equipment,
23-25 17 13-36,Dental Instrument Trays,
23-25 17 13-37,Dental Instruments Mats,
23-25 17 13-38,Dental Lasers,
23-25 17 13-39,Dental Mallets,
23-25 17 13-40,Dental Mixing Slabs,
23-25 17 13-41,Dental Nippers,
23-25 17 13-42,Dental Operative Brushes,
23-25 17 13-43,Dental Oral Suction Devices,
23-25 17 13-44,Dental Pin Benders,
23-25 17 13-45,Dental Pin Drivers,
23-25 17 13-46,Dental Placement Instruments,
23-25 17 13-47,Dental Pulp Testers,
23-25 17 13-48,Dental Reamers,
23-25 17 13-49,Dental Retraction Cord Packing Instruments,
23-25 17 13-50,Dental Retractors,
23-25 17 13-51,Dental Saliva Ejectors,
23-25 17 13-52,Dental Scalers,
23-25 17 13-53,Dental Spreaders,
23-25 17 13-54,Dental Tooth Separators,
23-25 17 13-55,Dental Vitality Testers,
23-25 17 13-56,Dentoscopes,
23-25 17 13-57,Intraoral Lights,
23-25 17 13-58,Pneumatic Dental Chisels,
23-25 17 13-59,Temporomandibular Joint (TMJ) Dental Videoscopes,
23-25 17 13-60,Dental Tanks,
23-25 17 13-61,Dental Blow Out Tanks,
23-25 17 13-62,Dental Curing Tanks,
23-25 17 13-63,Dental Washout Blow Out Tanks,
23-25 17 13-64,Dental Polishing and Grinding Machines,
23-25 17 13-65,Dental Combination Grinding and Polishing Machines,
23-25 17 13-66,Dental Grinding Machines,
23-25 17 13-67,Dental Polishing Machines,
23-25 17 13-68,Dental Imaging Products,
23-25 17 13-69,Cephalometric Radiographic Fluoroscopic Units,
23-25 17 13-70,Dental Film Processors,
23-25 17 13-71,Dental Radioactive Tracers,
23-25 17 13-72,Dental Radiographic Fluoroscopic Units,
23-25 17 13-73,Panographic Cephalo Dental Radiographic Fluoroscopic Units,
23-25 17 13-74,Panographic Dental Radiographic Fluoroscopic Units,
23-25 17 13-75,Dental Radiography Film Analyzers,
23-25 17 13-76,Dental Radiology Film Hangers,
23-25 17 13-77,Dental Radiology Film Holders,
23-25 17 13-78,Dental Radiology Film Mounts,
23-25 17 13-79,Dental X Ray Duplicators,
23-25 17 13-80,Dental X Ray Units,
23-25 17 13-81,Dental X Ray Viewers,
23-25 17 13-82,Dental Sterilization Products,
23-25 17 13-83,Dental Steam Cleaners,
23-25 17 13-84,Dental Laboratory Products,
23-25 17 13-85,Dental Air Abrasion Units,
23-25 17 13-86,Dental Burners,
23-25 17 13-87,Dental Casting Machines,
23-25 17 13-88,Dental Curing Units,
23-25 17 13-89,2 Stage Dental Curing Units,
23-25 17 13-90,3 Stage Dental Curing Units,
23-25 17 13-91,Dental Dust Collectors,
23-25 17 13-92,Dental Gold Platers,
23-25 17 13-93,Dental Lathes,
23-25 17 13-94,Dental Model Trimmers,
23-25 17 13-95,Dental Models,
23-25 17 13-96,Dental Plaster Traps,
23-25 17 13-97,Dental Resin Curing Units,
23-25 17 13-98,Dental Visible Light Resin Curing Units,
23-25 17 13-99,Dental Resins Processing Units,
23-25 17 13-100,Dental Sandblasters,
23-25 17 13-101,Dental Soldering Machines,
23-25 17 13-102,Dental Torches,
23-25 17 13-103,Dental Vacuum Units,
23-25 17 13-104,Dental Vibrators,
23-25 17 13-105,Dental Waxing Units,
23-25 17 15,Dental Prefabricated Structures,
23-25 17 15-1,Dental Lab Workcenters,
23-25 17 15-2,Dental Lab Die Trimming Workcenters,
23-25 17 15-3,Dental Lab Equipment Workcenters,
23-25 17 15-4,Dental Lab Metal Grinding Workcenters,
23-25 17 15-5,Dental Lab Microblasting Workcenters,
23-25 17 15-6,Dental Lab Plaster Workcenters,
23-25 17 15-7,Dental Lab Polishing Workcenters,
23-25 17 15-8,Dental Lab Surveying and Milling Workcenters,
23-25 19 00,Dermatology Products,
23-25 19 11,Dermatology Furnishings,
23-25 19 13,Dermatology Equipment,
23-25 19 13-1,Phototherapy Products,
23-25 19 13-2,Phototherapy Air Circulators,
23-25 19 13-3,Phototherapy Blankets,
23-25 19 13-4,Phototherapy Light Mats,
23-25 19 13-5,Phototherapy Patient Protection Devices,
23-25 19 13-6,Phototherapy Power Units,
23-25 19 13-7,Phototherapy Warmer Beds,
23-25 19 15,Dermatology Prefabricated Structures,
23-25 19 15-1,Ultraviolet Treatment Booths,
23-25 19 15-2,Hand and Foot Ultraviolet Treatment Booths,
23-25 19 17,Dermatology Devices,
23-25 21 00,Emergency Trauma and Intensive Care Products,
23-25 21 11,Emergency Trauma and Intensive Furnishings,
23-25 21 11-1,Catheter Storage Cabinets,
23-25 21 13,Emergency Trauma and Intensive Equipment,
23-25 21 13-1,Emergency Carts,
23-25 21 13-2,Emergency Transportation Products,
23-25 21 13-3,Air Evacuation Stretchers,
23-25 21 13-4,Ambulance Cots,
23-25 21 13-5,Anti Shock Garments,
23-25 21 13-6,Basket Stretchers,
23-25 21 13-7,Scoop Stretchers,
23-25 21 13-8,Spine Boards,
23-25 21 13-9,Water Rescue Tubes,
23-25 21 13-10,Emergency Airway Management Products,
23-25 21 13-11,Emergency Laryngoscope Kits,
23-25 21 13-12,Emergency Oropharyngeal Airway Devices,
23-25 21 13-13,Emergency Suction Units,
23-25 21 13-14,Emergency Tracheal Tube Kits,
23-25 21 13-15,Emergency Kits,
23-25 21 13-16,Emergency Dental Kits,
23-25 21 13-17,Emergency First Aid Kits,
23-25 21 13-18,Emergency Fracture Kits,
23-25 21 13-19,Emergency Intravenous IV Kits,
23-25 21 13-20,Emergency Medical First Response Kits,
23-25 21 13-21,Emergency Medical Technician Kits,
23-25 21 13-22,Emergency Obstetrics Kits,
23-25 21 13-23,Emergency Resuscitation Kits,
23-25 21 13-24,Emergency Services Trauma Kits,
23-25 21 13-25,Emergency Ventriculostomy Kits,
23-25 21 13-26,Emergency Resuscitation Products,
23-25 21 13-27,Diefibrillators,
23-25 21 13-28,Acute Care Defibrillators,
23-25 21 13-29,Acute Care Defibrillator With Monitors,
23-25 21 13-30,Automatic Defibrillators,
23-25 21 13-31,Defibrillator with Cardioscopes,
23-25 21 13-32,Portable Defibrillators,
23-25 21 13-33,Defibrillator Analyzers,
23-25 21 13-34,Emergency Aspirators,
23-25 21 13-35,Emergency Resuscitators,
23-25 21 13-36,Emergency Manual Resuscitators,
23-25 21 13-37,Emergency Pulmonary Resuscitators,
23-25 21 13-38,Emergency Oxygen Powered Resuscitators,
23-25 21 13-39,Acute Care Monitoring Units,
23-25 21 13-40,Acute Care Fetal Monitoring Units,
23-25 21 13-41,Acute Care Maternal Monitoring Units,
23-25 21 13-42,Cardiac Output Monitoring Units,
23-25 21 13-43,Intracranial Pressure Monitoring Units,
23-25 21 13-44,Multiparameter Vital Sign Units,
23-25 21 15,Emergency Trauma and Intensive Prefabricated Structures,
23-25 21 15-1,Intensive Care Unit Prefabricated Service Columns,
23-25 21 15-2,Trauma Workcenters,
23-25 23 00,Endocrinology Products,
23-25 23 11,Endocrinology Furnishings,
23-25 23 11-1,Dialysis Chairs,
23-25 23 11-2,Dialysis Tables,
23-25 23 13,Endocrinology Equipment,
23-25 23 13-1,Peritoneal Dialysis Products,
23-25 23 13-2,Continuous Ambulatory Peritoneal Dialysis Transfer Units,
23-25 23 13-3,Dialysis Boxes,
23-25 23 13-4,Pheresis Units,
23-25 23 13-5,Peritoneal Dialysis Units,
23-25 23 13-6,Hollow Peritoneal Dialysis Units,
